time,hci_regn1,hci_regn2,hci_regn3,hci_regn4
2000-08-01T00:00:00Z,0.22209567,0.29172933,0.5065502,0.45527157
2000-09-01T00:00:00Z,0.25398633,0.2932331,0.18231441,0.4345048
2000-10-01T00:00:00Z,0.3667426,0.4451128,0.39847162,0.442492
2000-11-01T00:00:00Z,0.7471526,0.8451128,0.73253274,0.7899361
2000-12-01T00:00:00Z,0.6822323,0.48721805,0.33733624,0.6525559
2001-01-01T00:00:00Z,0.6788155,0.56842107,0.90938866,0.6789137
2001-02-01T00:00:00Z,0.7255125,1.0,0.97598255,0.78833866
2001-03-01T00:00:00Z,0.667426,0.9609023,0.67030567,0.5686901
2001-04-01T00:00:00Z,0.9362187,1.0,0.7194323,0.6629393
2001-05-01T00:00:00Z,1.0,0.76390976,0.5818777,0.41533548
2001-06-01T00:00:00Z,0.5637813,0.48421052,0.3657205,0.37779552
2001-07-01T00:00:00Z,0.56833714,0.5368421,0.3209607,0.44408944
2001-08-01T00:00:00Z,0.27220955,0.41654137,0.41812226,0.5758786
2001-09-01T00:00:00Z,0.41116172,0.50075185,0.3242358,0.62460065
2001-10-01T00:00:00Z,0.5580866,0.55488724,0.55786026,0.51038337
2001-11-01T00:00:00Z,0.7448747,0.5819549,0.4279476,0.51677316
2001-12-01T00:00:00Z,0.65945333,0.9443609,0.78930134,0.7436102
2002-01-01T00:00:00Z,0.5136674,0.83157897,0.9956332,0.6773163
2002-02-01T00:00:00Z,0.8735763,1.0,0.9213974,0.6645367
2002-03-01T00:00:00Z,1.0,0.9548872,0.7139738,0.6661342
2002-04-01T00:00:00Z,0.95102507,0.97894734,0.5021834,0.5910543
2002-05-01T00:00:00Z,1.0,1.0,0.8569869,0.6996805
2002-06-01T00:00:00Z,0.5740319,0.46466166,0.5676856,0.5439297
2002-07-01T00:00:00Z,0.27448747,0.24511278,0.30021834,0.6421725
2002-08-01T00:00:00Z,0.50683373,0.6887218,0.58078605,0.686901
2002-09-01T00:00:00Z,0.41230068,0.437594,0.53165936,0.5503195
2002-10-01T00:00:00Z,0.64464694,0.8842105,0.680131,0.6086262
2002-11-01T00:00:00Z,0.37927106,0.46766916,0.62445414,0.5766773
2002-12-01T00:00:00Z,0.0,0.0,0.044759825,0.44169328
2003-01-01T00:00:00Z,0.0034168565,0.0030075188,0.01419214,0.33067092
2003-02-01T00:00:00Z,0.048974942,0.040601503,0.01091703,0.35623002
2003-03-01T00:00:00Z,0.082004555,0.036090225,0.29257643,0.48402557
2003-04-01T00:00:00Z,0.21867882,0.24812031,0.07314411,0.5694888
2003-05-01T00:00:00Z,0.40546697,0.14135338,0.33187774,0.6365815
2003-06-01T00:00:00Z,0.30068338,0.43157893,0.30131003,0.6733227
2003-07-01T00:00:00Z,0.32004556,0.2511278,0.30021834,0.428115
2003-08-01T00:00:00Z,0.20273349,0.07819549,0.08951965,0.44329074
2003-09-01T00:00:00Z,0.3553531,0.26766917,0.115720525,0.4960064
2003-10-01T00:00:00Z,0.14464693,0.13834587,0.58515286,0.46485624
2003-11-01T00:00:00Z,0.19817768,0.46466166,0.48908296,0.5351438
2003-12-01T00:00:00Z,0.09339408,0.55789477,0.26528385,0.5503195
2004-01-01T00:00:00Z,0.48405465,0.6150376,0.7117904,0.6453674
2004-02-01T00:00:00Z,0.3405467,0.6511278,0.4683406,0.6445687
2004-03-01T00:00:00Z,0.37471527,0.06466165,0.39847162,0.4752396
2004-04-01T00:00:00Z,0.0011389522,0.09022556,0.14519651,0.4241214
2004-05-01T00:00:00Z,0.023917995,0.028571429,0.13864629,0.44089457
2004-06-01T00:00:00Z,0.075170845,0.16390978,0.26637554,0.48402557
2004-07-01T00:00:00Z,0.16400911,0.15639098,0.2172489,0.442492
2004-08-01T00:00:00Z,0.08883827,0.11729323,0.25436682,0.47923324
2004-09-01T00:00:00Z,0.050113894,0.20300752,0.24563318,0.39456868
2004-10-01T00:00:00Z,0.08883827,0.16992481,0.33842796,0.44808307
2004-11-01T00:00:00Z,0.41343963,0.756391,0.4312227,0.48801917
2004-12-01T00:00:00Z,0.27107063,0.8917293,0.4945415,0.49361023
2005-01-01T00:00:00Z,0.46127564,0.81954885,0.50982535,0.4672524
2005-02-01T00:00:00Z,0.39749432,0.30977443,0.14410481,0.3618211
2005-03-01T00:00:00Z,0.041002277,0.0,0.063318774,0.30990416
2005-04-01T00:00:00Z,0.16514806,0.075187966,0.09606987,0.4784345
2005-05-01T00:00:00Z,0.07630979,0.0,0.0,0.38099042
2005-06-01T00:00:00Z,0.033029612,0.15338346,0.24017467,0.5135783
2005-07-01T00:00:00Z,0.17312072,0.20451128,0.3548035,0.58146966
2005-08-01T00:00:00Z,0.52277905,0.75338346,0.62445414,0.48482427
2005-09-01T00:00:00Z,0.39749432,0.6917293,0.55021834,0.54552716
2005-10-01T00:00:00Z,0.2642369,0.6421053,0.66593885,0.5623003
2005-11-01T00:00:00Z,0.14920273,0.8210526,0.33624455,0.5726837
2005-12-01T00:00:00Z,0.261959,0.637594,0.18340611,0.663738
2006-01-01T00:00:00Z,0.04669704,0.15789473,0.14847161,0.72603834
2006-02-01T00:00:00Z,0.44419134,0.37293234,0.15829694,0.53913736
2006-03-01T00:00:00Z,0.6025057,0.4406015,0.69868994,0.8059105
2006-04-01T00:00:00Z,0.2665148,0.5954887,0.11353712,0.49041533
2006-05-01T00:00:00Z,0.56833714,0.46917292,0.31441048,0.45926517
2006-06-01T00:00:00Z,0.20615034,0.17142858,0.13864629,0.4241214
2006-07-01T00:00:00Z,0.4191344,0.2857143,0.20196506,0.40894568
2006-08-01T00:00:00Z,0.5751708,0.7067669,0.41812226,0.38897765
2006-09-01T00:00:00Z,0.6002278,0.6180451,0.68886465,0.49840257
2006-10-01T00:00:00Z,0.53416854,0.6526316,0.44323143,0.5071885
2006-11-01T00:00:00Z,0.7357631,0.7007519,0.24672489,0.4201278
2006-12-01T00:00:00Z,0.6378132,0.7112782,0.389738,0.46325877
2007-01-01T00:00:00Z,0.61389524,0.97744364,0.9956332,0.6285942
2007-02-01T00:00:00Z,0.85876995,0.93834585,0.7838428,0.47204474
2007-03-01T00:00:00Z,0.7596811,0.88721806,0.81113535,0.55191696
2007-04-01T00:00:00Z,0.79612756,0.96240604,0.58842796,0.53115016
2007-05-01T00:00:00Z,1.0,0.58947366,0.63973796,0.5686901
2007-06-01T00:00:00Z,0.46355352,0.50075185,0.51637554,0.55271566
2007-07-01T00:00:00Z,0.050113894,0.07969925,0.2106987,0.46166134
2007-08-01T00:00:00Z,0.07289294,0.0962406,0.2183406,0.45127794
2007-09-01T00:00:00Z,0.38952163,0.27518797,0.22379912,0.55271566
2007-10-01T00:00:00Z,0.667426,0.34736842,0.5786026,0.60303515
2007-11-01T00:00:00Z,0.8599089,0.9503759,0.6058952,0.6118211
2007-12-01T00:00:00Z,0.9988611,1.0,0.99454147,0.76916933
2008-01-01T00:00:00Z,1.0,1.0,1.0,0.9744409
2008-02-01T00:00:00Z,1.0,1.0,1.0,0.96805114
2008-03-01T00:00:00Z,1.0,1.0,1.0,0.68290734
2008-04-01T00:00:00Z,1.0,1.0,0.9257642,0.63897765
2008-05-01T00:00:00Z,1.0,1.0,0.93886465,0.6054313
2008-06-01T00:00:00Z,1.0,0.7714286,0.7139738,0.46166134
2008-07-01T00:00:00Z,0.8052392,0.6766917,0.4290393,0.40814698
2008-08-01T00:00:00Z,0.41230068,0.28421053,0.5262009,0.42891374
2008-09-01T00:00:00Z,0.5136674,0.57894737,0.518559,0.43610224
2008-10-01T00:00:00Z,0.546697,0.47218046,0.69650656,0.46565494
2008-11-01T00:00:00Z,0.44419134,0.6481203,0.34716156,0.50159746
2008-12-01T00:00:00Z,0.51025057,0.8511278,0.34388646,0.5766773
2009-01-01T00:00:00Z,0.99088836,0.98646617,0.9661572,0.72523963
2009-02-01T00:00:00Z,1.0,1.0,0.77292573,0.69728434
2009-03-01T00:00:00Z,1.0,1.0,0.9355895,0.66932905
2009-04-01T00:00:00Z,1.0,1.0,0.8329694,0.5694888
2009-05-01T00:00:00Z,1.0,0.9954887,0.7958515,0.54632586
2009-06-01T00:00:00Z,0.32346243,0.26766917,0.13646288,0.471246
2009-07-01T00:00:00Z,0.58314353,0.35037595,0.31004366,0.413738
2009-08-01T00:00:00Z,0.26765376,0.31428573,0.2510917,0.5479233
2009-09-01T00:00:00Z,0.14692482,0.14285715,0.14519651,0.4392971
2009-10-01T00:00:00Z,0.37927106,0.46165413,0.6877729,0.4600639
2009-11-01T00:00:00Z,0.5148064,0.24511278,0.6189956,0.48322684
2009-12-01T00:00:00Z,0.7425968,0.8917293,0.88973796,0.59504795
2010-01-01T00:00:00Z,0.53644645,0.67518795,0.6048035,0.47683707
2010-02-01T00:00:00Z,0.15034169,0.7112782,0.37117904,0.39696485
2010-03-01T00:00:00Z,0.19134396,0.018045112,0.38646287,0.50239617
2010-04-01T00:00:00Z,0.41116172,0.73834586,0.30458516,0.5543131
2010-05-01T00:00:00Z,1.0,0.2556391,0.7543668,0.73242813
2010-06-01T00:00:00Z,0.9555809,0.46616542,0.5556769,0.81709266
2010-07-01T00:00:00Z,0.76309794,0.71879697,0.62117904,0.9273163
2010-08-01T00:00:00Z,0.8462415,0.72330827,0.84497815,0.9520767
2010-09-01T00:00:00Z,0.55580866,0.4526316,0.52401745,0.9440895
2010-10-01T00:00:00Z,0.08997722,0.41654137,0.6484716,0.6453674
2010-11-01T00:00:00Z,0.2574032,0.7037594,0.569869,0.7723642
2010-12-01T00:00:00Z,0.30637813,0.7548872,0.70633185,0.84504795
2011-01-01T00:00:00Z,0.5888383,0.8270677,0.9246725,0.9129393
2011-02-01T00:00:00Z,0.7881549,0.97744364,0.7882096,0.8490415
2011-03-01T00:00:00Z,0.88496584,0.8917293,0.72707427,0.76996803
2011-04-01T00:00:00Z,1.0,0.9413534,0.56877726,0.51597446
2011-05-01T00:00:00Z,1.0,0.59097743,0.5775109,0.563099
2011-06-01T00:00:00Z,0.36104783,0.4526316,0.5010917,0.6845048
2011-07-01T00:00:00Z,0.2813212,0.49774435,0.56550217,0.5263578
2011-08-01T00:00:00Z,0.27676538,0.39097744,0.58842796,0.7683706
2011-09-01T00:00:00Z,0.35421413,0.4,0.44978166,0.8945687
2011-10-01T00:00:00Z,0.007972665,0.16390978,0.2893013,0.72603834
2011-11-01T00:00:00Z,0.38268793,0.6706767,0.6834061,0.7164537
2011-12-01T00:00:00Z,0.87015945,1.0,0.75545853,0.7707668
2012-01-01T00:00:00Z,0.96013665,1.0,0.9519651,0.69808304
2012-02-01T00:00:00Z,1.0,1.0,0.94541484,0.58945686
2012-03-01T00:00:00Z,1.0,1.0,0.9879913,0.8067093
2012-04-01T00:00:00Z,0.91571754,0.9112782,0.4945415,0.65495205
2012-05-01T00:00:00Z,1.0,0.9037594,0.6768559,0.514377
2012-06-01T00:00:00Z,0.476082,0.49473685,0.58733624,0.63178915
2012-07-01T00:00:00Z,0.3029613,0.3804511,0.49126637,0.67571884
2012-08-01T00:00:00Z,0.27220955,0.5067669,0.55349344,0.4816294
2012-09-01T00:00:00Z,0.43052393,0.556391,0.54257643,0.4065495
2012-10-01T00:00:00Z,0.5410023,0.6406015,0.4323144,0.34105432
2012-11-01T00:00:00Z,0.19589977,0.1443609,0.063318774,0.42651758
2012-12-01T00:00:00Z,0.14350797,0.25714287,0.008733625,0.34904152
2013-01-01T00:00:00Z,0.5876993,0.8300752,0.8613537,0.7683706
2013-02-01T00:00:00Z,0.8826879,1.0,0.94650656,0.75878596
2013-03-01T00:00:00Z,0.97835994,0.9849624,1.0,0.61102235
2013-04-01T00:00:00Z,0.4931663,0.96390975,0.6757642,0.485623
2013-05-01T00:00:00Z,0.6856492,0.4150376,0.41375545,0.43370607
2013-06-01T00:00:00Z,0.12528473,0.29473683,0.35152838,0.42651758
2013-07-01T00:00:00Z,0.32004556,0.44360903,0.33406115,0.44888178
2013-08-01T00:00:00Z,0.31093395,0.3037594,0.3548035,0.6126198
2013-09-01T00:00:00Z,0.078587696,0.07669173,0.20960699,0.485623
2013-10-01T00:00:00Z,0.035307515,0.28721803,0.55349344,0.44169328
2013-11-01T00:00:00Z,0.4715262,0.57593983,0.4290393,0.44169328
2013-12-01T00:00:00Z,0.7425968,0.86766917,0.4639738,0.4824281
2014-01-01T00:00:00Z,0.7927107,0.7112782,0.57969433,0.38977635
2014-02-01T00:00:00Z,0.8485194,0.7894737,0.35371178,0.399361
2014-03-01T00:00:00Z,0.43052393,0.08421053,0.16266376,0.32827476
2014-04-01T00:00:00Z,0.091116175,0.26917294,0.14410481,0.34904152
2014-05-01T00:00:00Z,0.0034168565,0.114285715,0.24344978,0.35303515
2014-06-01T00:00:00Z,0.27220955,0.4706767,0.32969433,0.36741215
2014-07-01T00:00:00Z,0.18906605,0.2736842,0.18449782,0.28514376
2014-08-01T00:00:00Z,0.24373576,0.2932331,0.19978166,0.321885
2014-09-01T00:00:00Z,0.15375854,0.19699249,0.036026202,0.26357827
2014-10-01T00:00:00Z,0.0,0.0015037594,0.005458515,0.0686901
2014-11-01T00:00:00Z,0.0,0.0,0.0,0.1301917
2014-12-01T00:00:00Z,0.0,0.0,0.0,0.0
2015-01-01T00:00:00Z,0.0034168565,0.0,0.0010917031,0.007987221
2015-02-01T00:00:00Z,0.0,0.0,0.0,0.0
2015-03-01T00:00:00Z,0.0,0.0,0.015283843,0.025559105
2015-04-01T00:00:00Z,0.0,0.114285715,0.19213974,0.16853034
2015-05-01T00:00:00Z,0.1810934,0.38345864,0.27729258,0.39376998
2015-06-01T00:00:00Z,0.39066058,0.3849624,0.2117904,0.39696485
2015-07-01T00:00:00Z,0.19020501,0.12180451,0.11681223,0.1956869
2015-08-01T00:00:00Z,0.20615034,0.14586467,0.09825327,0.21086262
2015-09-01T00:00:00Z,0.11958998,0.1293233,0.11026201,0.06709265
2015-10-01T00:00:00Z,0.013667426,0.0481203,0.040393014,0.010383386
2015-11-01T00:00:00Z,0.0,0.010526316,0.10043668,0.22763579
2015-12-01T00:00:00Z,0.005694761,0.0,0.015283843,0.20047924
2016-01-01T00:00:00Z,0.037585422,0.010526316,0.027292576,0.36501598
2016-02-01T00:00:00Z,0.0022779044,0.004511278,0.0,0.20607029
2016-03-01T00:00:00Z,0.0,0.0,0.0,0.24121405
2016-04-01T00:00:00Z,0.0,0.009022556,0.09606987,0.2603834
2016-05-01T00:00:00Z,0.09225512,0.20902255,0.19104804,0.41613418
2016-06-01T00:00:00Z,0.1548975,0.24661654,0.20305677,0.4528754
2016-07-01T00:00:00Z,0.16059226,0.36842105,0.389738,0.3985623
2016-08-01T00:00:00Z,0.34168565,0.6150376,0.39847162,0.39456868
2016-09-01T00:00:00Z,0.23917995,0.3954887,0.33187774,0.42492014
2016-10-01T00:00:00Z,0.08656036,0.1037594,0.25982532,0.39297125
2016-11-01T00:00:00Z,0.0,0.0,0.0,0.34984025
2016-12-01T00:00:00Z,0.02164009,0.0,0.17685589,0.4640575
2017-01-01T00:00:00Z,0.27448747,0.42706767,0.61790395,0.5215655
2017-02-01T00:00:00Z,0.3473804,0.512782,0.24126637,0.41613418
2017-03-01T00:00:00Z,0.36332574,0.19097744,0.16921398,0.4384984
2017-04-01T00:00:00Z,0.09225512,0.21353383,0.09279476,0.4496805
2017-05-01T00:00:00Z,0.3621868,0.27969924,0.389738,0.47763577
2017-06-01T00:00:00Z,0.15831435,0.26917294,0.2860262,0.46884984
2017-07-01T00:00:00Z,0.32915717,0.37593985,0.42030567,0.4384984
2017-08-01T00:00:00Z,0.32004556,0.34736842,0.25436682,0.4241214
2017-09-01T00:00:00Z,0.3473804,0.30225563,0.16703057,0.42492014
2017-10-01T00:00:00Z,0.17881548,0.34285715,0.5305677,0.37140575
2017-11-01T00:00:00Z,0.22323462,0.26165414,0.08733624,0.33466452
2017-12-01T00:00:00Z,0.061503418,0.06616541,0.05021834,0.3226837
2018-01-01T00:00:00Z,0.045558088,0.0015037594,0.063318774,0.34824282
2018-02-01T00:00:00Z,0.31321186,0.5443609,0.2106987,0.29153356
2018-03-01T00:00:00Z,0.5011389,0.6,0.5371179,0.4273163
2018-04-01T00:00:00Z,0.238041,0.49323308,0.16048035,0.48722044
2018-05-01T00:00:00Z,0.12186788,0.28721803,0.2914847,0.5111821
2018-06-01T00:00:00Z,0.12984055,0.37142858,0.3569869,0.45527157
2018-07-01T00:00:00Z,0.32687926,0.43458647,0.24672489,0.38258785
2018-08-01T00:00:00Z,0.23348519,0.40601504,0.3941048,0.34904152
2018-09-01T00:00:00Z,0.26537585,0.37894738,0.3951965,0.41214058
2018-10-01T00:00:00Z,0.13667426,0.29022557,0.2106987,0.321885
2018-11-01T00:00:00Z,0.0523918,0.26466164,0.20196506,0.2140575
2018-12-01T00:00:00Z,0.035307515,0.007518797,0.0,0.15894568
2019-01-01T00:00:00Z,0.027334852,0.0,0.2183406,0.39616615
2019-02-01T00:00:00Z,0.2927107,0.1669173,0.11353712,0.41853034
2019-03-01T00:00:00Z,0.38496584,0.07218045,0.3176856,0.47923324
2019-04-01T00:00:00Z,0.07289294,0.07218045,0.12008733,0.35303515
2019-05-01T00:00:00Z,0.33485195,0.5368421,0.23253275,0.46645367
2019-06-01T00:00:00Z,0.50569475,0.63909775,0.39628822,0.41853034
2019-07-01T00:00:00Z,0.094533026,0.2661654,0.40393013,0.51677316
2019-08-01T00:00:00Z,0.11503417,0.2225564,0.31222707,0.5135783
2019-09-01T00:00:00Z,0.025056947,0.08571429,0.18449782,0.4345048
2019-10-01T00:00:00Z,0.1047836,0.4631579,0.48362446,0.43290734
2019-11-01T00:00:00Z,0.4407745,0.7909774,0.37663755,0.40175718
2019-12-01T00:00:00Z,0.28473803,0.5969925,0.12772925,0.413738
2020-01-01T00:00:00Z,0.28473803,0.42406014,0.5010917,0.42891374
2020-02-01T00:00:00Z,0.59908885,0.85714287,0.5742358,0.37060702
2020-03-01T00:00:00Z,0.74829155,0.8661654,0.5218341,0.3514377
2020-04-01T00:00:00Z,0.38268793,0.6706767,0.24235807,0.37539935
2020-05-01T00:00:00Z,0.16287015,0.06616541,0.1812227,0.42651758
2020-06-01T00:00:00Z,0.1810934,0.33984962,0.27620086,0.41932908
2020-07-01T00:00:00Z,0.3621868,0.45714286,0.50982535,0.43290734
2020-08-01T00:00:00Z,0.30637813,0.45112783,0.3842795,0.49440894
2020-09-01T00:00:00Z,0.37471527,0.281203,0.23471616,0.3881789
2020-10-01T00:00:00Z,0.027334852,0.21203007,0.2849345,0.18929712
2020-11-01T00:00:00Z,0.38382688,0.70225567,0.58842796,0.51038337
2020-12-01T00:00:00Z,0.32118452,0.81353384,0.78930134,0.5079872
2021-01-01T00:00:00Z,0.2813212,0.58947366,0.7980349,0.64616615
2021-02-01T00:00:00Z,0.69134396,0.83458644,0.73253274,0.620607
2021-03-01T00:00:00Z,0.8462415,0.6481203,0.9748908,0.6645367
2021-04-01T00:00:00Z,0.6309795,0.9954887,0.8133188,0.51198083
