time,average_ESI,vessel_category
2017-01-01T00:00:00Z,4.83,Port of Coos Bay
2018-01-01T00:00:00Z,4.4,Port of Coos Bay
1981-01-01T00:00:00Z,4.48,Port of Brookings
1982-01-01T00:00:00Z,4.71,Port of Brookings
1983-01-01T00:00:00Z,4.47,Port of Brookings
1984-01-01T00:00:00Z,4.02,Port of Brookings
1985-01-01T00:00:00Z,3.3,Port of Brookings
1986-01-01T00:00:00Z,4.99,Port of Brookings
1987-01-01T00:00:00Z,5.04,Port of Brookings
1988-01-01T00:00:00Z,4.95,Port of Brookings
1989-01-01T00:00:00Z,4.62,Port of Brookings
1990-01-01T00:00:00Z,4.35,Port of Brookings
1991-01-01T00:00:00Z,3.95,Port of Brookings
1992-01-01T00:00:00Z,3.58,Port of Brookings
1993-01-01T00:00:00Z,4.36,Port of Brookings
1994-01-01T00:00:00Z,4.23,Port of Brookings
1995-01-01T00:00:00Z,4.25,Port of Brookings
1996-01-01T00:00:00Z,3.84,Port of Brookings
1997-01-01T00:00:00Z,4.4,Port of Brookings
1998-01-01T00:00:00Z,3.88,Port of Brookings
1999-01-01T00:00:00Z,3.55,Port of Brookings
2000-01-01T00:00:00Z,4.03,Port of Brookings
2001-01-01T00:00:00Z,5.51,Port of Brookings
2002-01-01T00:00:00Z,5.38,Port of Brookings
2003-01-01T00:00:00Z,2.43,Port of Brookings
2004-01-01T00:00:00Z,1.75,Port of Brookings
2005-01-01T00:00:00Z,3.8,Port of Brookings
2006-01-01T00:00:00Z,1.8,Port of Brookings
2007-01-01T00:00:00Z,3.45,Port of Brookings
2008-01-01T00:00:00Z,4.01,Port of Brookings
2009-01-01T00:00:00Z,2.61,Port of Brookings
2010-01-01T00:00:00Z,3.65,Port of Brookings
2011-01-01T00:00:00Z,4.04,Port of Brookings
2012-01-01T00:00:00Z,2.96,Port of Brookings
2013-01-01T00:00:00Z,2.61,Port of Brookings
2014-01-01T00:00:00Z,4.9,Port of Brookings
2015-01-01T00:00:00Z,3.41,Port of Brookings
2016-01-01T00:00:00Z,3.17,Port of Brookings
2017-01-01T00:00:00Z,4.38,Port of Brookings
2018-01-01T00:00:00Z,3.3,Port of Brookings
1981-01-01T00:00:00Z,4.49,Port of Crescent City
1982-01-01T00:00:00Z,5.01,Port of Crescent City
1983-01-01T00:00:00Z,3.55,Port of Crescent City
1984-01-01T00:00:00Z,4.31,Port of Crescent City
1985-01-01T00:00:00Z,4.19,Port of Crescent City
1986-01-01T00:00:00Z,4.33,Port of Crescent City
1987-01-01T00:00:00Z,4.9,Port of Crescent City
1988-01-01T00:00:00Z,4.71,Port of Crescent City
1989-01-01T00:00:00Z,4.94,Port of Crescent City
1990-01-01T00:00:00Z,4.14,Port of Crescent City
1991-01-01T00:00:00Z,4.32,Port of Crescent City
1992-01-01T00:00:00Z,4.96,Port of Crescent City
1993-01-01T00:00:00Z,4.73,Port of Crescent City
1994-01-01T00:00:00Z,3.99,Port of Crescent City
1995-01-01T00:00:00Z,4.8,Port of Crescent City
1996-01-01T00:00:00Z,4.41,Port of Crescent City
1997-01-01T00:00:00Z,5.44,Port of Crescent City
1998-01-01T00:00:00Z,4.06,Port of Crescent City
1999-01-01T00:00:00Z,3.47,Port of Crescent City
2000-01-01T00:00:00Z,3.76,Port of Crescent City
2001-01-01T00:00:00Z,5.46,Port of Crescent City
2002-01-01T00:00:00Z,4.76,Port of Crescent City
2003-01-01T00:00:00Z,1.81,Port of Crescent City
2004-01-01T00:00:00Z,1.81,Port of Crescent City
2005-01-01T00:00:00Z,3.25,Port of Crescent City
2006-01-01T00:00:00Z,1.5,Port of Crescent City
2007-01-01T00:00:00Z,2.19,Port of Crescent City
2008-01-01T00:00:00Z,3.93,Port of Crescent City
2009-01-01T00:00:00Z,2.33,Port of Crescent City
2010-01-01T00:00:00Z,2.83,Port of Crescent City
2011-01-01T00:00:00Z,3.5,Port of Crescent City
2012-01-01T00:00:00Z,1.58,Port of Crescent City
2013-01-01T00:00:00Z,1.59,Port of Crescent City
2014-01-01T00:00:00Z,2.63,Port of Crescent City
2015-01-01T00:00:00Z,2.96,Port of Crescent City
2016-01-01T00:00:00Z,1.62,Port of Crescent City
2017-01-01T00:00:00Z,3.34,Port of Crescent City
2018-01-01T00:00:00Z,1.93,Port of Crescent City
1981-01-01T00:00:00Z,5.58,Port of Eureka
1982-01-01T00:00:00Z,5.77,Port of Eureka
1983-01-01T00:00:00Z,4.98,Port of Eureka
1984-01-01T00:00:00Z,4.25,Port of Eureka
1985-01-01T00:00:00Z,4.7,Port of Eureka
1986-01-01T00:00:00Z,5.25,Port of Eureka
1987-01-01T00:00:00Z,5.11,Port of Eureka
1988-01-01T00:00:00Z,4.86,Port of Eureka
1989-01-01T00:00:00Z,5.03,Port of Eureka
1990-01-01T00:00:00Z,3.88,Port of Eureka
1991-01-01T00:00:00Z,4.84,Port of Eureka
1992-01-01T00:00:00Z,5.04,Port of Eureka
1993-01-01T00:00:00Z,4.22,Port of Eureka
1994-01-01T00:00:00Z,5.17,Port of Eureka
1995-01-01T00:00:00Z,4.65,Port of Eureka
1996-01-01T00:00:00Z,5.21,Port of Eureka
1997-01-01T00:00:00Z,5.17,Port of Eureka
1998-01-01T00:00:00Z,3.43,Port of Eureka
1999-01-01T00:00:00Z,3.75,Port of Eureka
2000-01-01T00:00:00Z,5.35,Port of Eureka
2001-01-01T00:00:00Z,6.19,Port of Eureka
2002-01-01T00:00:00Z,6.38,Port of Eureka
2003-01-01T00:00:00Z,2.96,Port of Eureka
2004-01-01T00:00:00Z,3.56,Port of Eureka
2005-01-01T00:00:00Z,5.09,Port of Eureka
2006-01-01T00:00:00Z,2.86,Port of Eureka
2007-01-01T00:00:00Z,4.34,Port of Eureka
2008-01-01T00:00:00Z,3.92,Port of Eureka
2009-01-01T00:00:00Z,2.62,Port of Eureka
2010-01-01T00:00:00Z,3.31,Port of Eureka
2011-01-01T00:00:00Z,4.13,Port of Eureka
2012-01-01T00:00:00Z,2.17,Port of Eureka
2013-01-01T00:00:00Z,2.57,Port of Eureka
2014-01-01T00:00:00Z,5.55,Port of Eureka
2015-01-01T00:00:00Z,4.5,Port of Eureka
2016-01-01T00:00:00Z,3.17,Port of Eureka
2017-01-01T00:00:00Z,3.89,Port of Eureka
2018-01-01T00:00:00Z,3.21,Port of Eureka
1981-01-01T00:00:00Z,4.44,Port of Fort Bragg
1982-01-01T00:00:00Z,3.3,Port of Fort Bragg
1983-01-01T00:00:00Z,4.01,Port of Fort Bragg
1984-01-01T00:00:00Z,4.02,Port of Fort Bragg
1985-01-01T00:00:00Z,3.64,Port of Fort Bragg
1986-01-01T00:00:00Z,4.12,Port of Fort Bragg
1987-01-01T00:00:00Z,4.59,Port of Fort Bragg
1988-01-01T00:00:00Z,3.84,Port of Fort Bragg
1989-01-01T00:00:00Z,4.99,Port of Fort Bragg
1990-01-01T00:00:00Z,5.76,Port of Fort Bragg
1991-01-01T00:00:00Z,4.8,Port of Fort Bragg
1992-01-01T00:00:00Z,4.05,Port of Fort Bragg
1993-01-01T00:00:00Z,5.08,Port of Fort Bragg
1994-01-01T00:00:00Z,5.45,Port of Fort Bragg
1995-01-01T00:00:00Z,4.56,Port of Fort Bragg
1996-01-01T00:00:00Z,4.92,Port of Fort Bragg
1997-01-01T00:00:00Z,5.12,Port of Fort Bragg
1998-01-01T00:00:00Z,4.85,Port of Fort Bragg
1999-01-01T00:00:00Z,5.2,Port of Fort Bragg
2000-01-01T00:00:00Z,5.31,Port of Fort Bragg
2001-01-01T00:00:00Z,5.22,Port of Fort Bragg
2002-01-01T00:00:00Z,4.52,Port of Fort Bragg
2003-01-01T00:00:00Z,2.9,Port of Fort Bragg
2004-01-01T00:00:00Z,3.69,Port of Fort Bragg
2005-01-01T00:00:00Z,3.49,Port of Fort Bragg
2006-01-01T00:00:00Z,4.14,Port of Fort Bragg
2007-01-01T00:00:00Z,4.81,Port of Fort Bragg
2008-01-01T00:00:00Z,3.91,Port of Fort Bragg
2009-01-01T00:00:00Z,3.49,Port of Fort Bragg
2010-01-01T00:00:00Z,4.28,Port of Fort Bragg
2011-01-01T00:00:00Z,4.64,Port of Fort Bragg
2012-01-01T00:00:00Z,4.29,Port of Fort Bragg
2013-01-01T00:00:00Z,4.29,Port of Fort Bragg
2014-01-01T00:00:00Z,4.54,Port of Fort Bragg
2015-01-01T00:00:00Z,4.62,Port of Fort Bragg
2016-01-01T00:00:00Z,4.39,Port of Fort Bragg
2017-01-01T00:00:00Z,3.69,Port of Fort Bragg
2018-01-01T00:00:00Z,3.77,Port of Fort Bragg
1981-01-01T00:00:00Z,5.57,Port of San Francisco
1982-01-01T00:00:00Z,4.09,Port of San Francisco
1983-01-01T00:00:00Z,2.87,Port of San Francisco
1984-01-01T00:00:00Z,6.42,Port of San Francisco
1985-01-01T00:00:00Z,4.2,Port of San Francisco
1986-01-01T00:00:00Z,5.09,Port of San Francisco
1987-01-01T00:00:00Z,5.03,Port of San Francisco
1988-01-01T00:00:00Z,5.74,Port of San Francisco
1989-01-01T00:00:00Z,5.72,Port of San Francisco
1990-01-01T00:00:00Z,3.72,Port of San Francisco
1991-01-01T00:00:00Z,3.69,Port of San Francisco
1992-01-01T00:00:00Z,3.24,Port of San Francisco
1993-01-01T00:00:00Z,5.73,Port of San Francisco
1994-01-01T00:00:00Z,6.13,Port of San Francisco
1995-01-01T00:00:00Z,4.72,Port of San Francisco
1996-01-01T00:00:00Z,4.43,Port of San Francisco
1997-01-01T00:00:00Z,4.26,Port of San Francisco
1998-01-01T00:00:00Z,7.88,Port of San Francisco
1999-01-01T00:00:00Z,7.36,Port of San Francisco
2000-01-01T00:00:00Z,6.03,Port of San Francisco
2001-01-01T00:00:00Z,6.61,Port of San Francisco
2002-01-01T00:00:00Z,4.57,Port of San Francisco
2003-01-01T00:00:00Z,6.46,Port of San Francisco
2004-01-01T00:00:00Z,4.43,Port of San Francisco
2005-01-01T00:00:00Z,3.84,Port of San Francisco
2006-01-01T00:00:00Z,3.59,Port of San Francisco
2007-01-01T00:00:00Z,4.8,Port of San Francisco
2008-01-01T00:00:00Z,3.56,Port of San Francisco
2009-01-01T00:00:00Z,4.94,Port of San Francisco
2010-01-01T00:00:00Z,2.28,Port of San Francisco
2011-01-01T00:00:00Z,2.91,Port of San Francisco
2012-01-01T00:00:00Z,3.29,Port of San Francisco
2013-01-01T00:00:00Z,4.36,Port of San Francisco
2014-01-01T00:00:00Z,3.64,Port of San Francisco
2015-01-01T00:00:00Z,6.11,Port of San Francisco
2016-01-01T00:00:00Z,3.15,Port of San Francisco
2017-01-01T00:00:00Z,4.35,Port of San Francisco
2018-01-01T00:00:00Z,5.3,Port of San Francisco
1981-01-01T00:00:00Z,4.71,Port of Moss Landing
1982-01-01T00:00:00Z,5.0,Port of Moss Landing
1983-01-01T00:00:00Z,4.88,Port of Moss Landing
1984-01-01T00:00:00Z,6.45,Port of Moss Landing
1985-01-01T00:00:00Z,6.59,Port of Moss Landing
1986-01-01T00:00:00Z,5.86,Port of Moss Landing
1987-01-01T00:00:00Z,5.91,Port of Moss Landing
1988-01-01T00:00:00Z,4.8,Port of Moss Landing
1989-01-01T00:00:00Z,4.91,Port of Moss Landing
1990-01-01T00:00:00Z,5.31,Port of Moss Landing
1991-01-01T00:00:00Z,6.17,Port of Moss Landing
1992-01-01T00:00:00Z,6.7,Port of Moss Landing
1993-01-01T00:00:00Z,6.84,Port of Moss Landing
1994-01-01T00:00:00Z,6.58,Port of Moss Landing
1995-01-01T00:00:00Z,5.95,Port of Moss Landing
1996-01-01T00:00:00Z,7.83,Port of Moss Landing
1997-01-01T00:00:00Z,7.78,Port of Moss Landing
1998-01-01T00:00:00Z,7.78,Port of Moss Landing
1999-01-01T00:00:00Z,7.03,Port of Moss Landing
2000-01-01T00:00:00Z,5.99,Port of Moss Landing
2001-01-01T00:00:00Z,6.21,Port of Moss Landing
2002-01-01T00:00:00Z,4.55,Port of Moss Landing
2003-01-01T00:00:00Z,4.07,Port of Moss Landing
2004-01-01T00:00:00Z,6.2,Port of Moss Landing
2005-01-01T00:00:00Z,7.15,Port of Moss Landing
2006-01-01T00:00:00Z,5.41,Port of Moss Landing
2007-01-01T00:00:00Z,3.6,Port of Moss Landing
2008-01-01T00:00:00Z,2.46,Port of Moss Landing
2009-01-01T00:00:00Z,3.69,Port of Moss Landing
2010-01-01T00:00:00Z,2.6,Port of Moss Landing
2011-01-01T00:00:00Z,4.69,Port of Moss Landing
2012-01-01T00:00:00Z,4.76,Port of Moss Landing
2013-01-01T00:00:00Z,4.45,Port of Moss Landing
2014-01-01T00:00:00Z,2.84,Port of Moss Landing
2015-01-01T00:00:00Z,4.31,Port of Moss Landing
2016-01-01T00:00:00Z,3.96,Port of Moss Landing
2017-01-01T00:00:00Z,4.88,Port of Moss Landing
2018-01-01T00:00:00Z,3.52,Port of Moss Landing
1981-01-01T00:00:00Z,5.39,Port of Santa Barbara
1982-01-01T00:00:00Z,6.32,Port of Santa Barbara
1983-01-01T00:00:00Z,5.67,Port of Santa Barbara
1984-01-01T00:00:00Z,5.44,Port of Santa Barbara
1985-01-01T00:00:00Z,4.88,Port of Santa Barbara
1986-01-01T00:00:00Z,4.76,Port of Santa Barbara
1987-01-01T00:00:00Z,5.48,Port of Santa Barbara
1988-01-01T00:00:00Z,4.85,Port of Santa Barbara
1989-01-01T00:00:00Z,4.26,Port of Santa Barbara
1990-01-01T00:00:00Z,3.33,Port of Santa Barbara
1991-01-01T00:00:00Z,2.6,Port of Santa Barbara
1992-01-01T00:00:00Z,2.65,Port of Santa Barbara
1993-01-01T00:00:00Z,2.63,Port of Santa Barbara
1994-01-01T00:00:00Z,2.99,Port of Santa Barbara
1995-01-01T00:00:00Z,3.86,Port of Santa Barbara
1996-01-01T00:00:00Z,4.83,Port of Santa Barbara
1997-01-01T00:00:00Z,4.81,Port of Santa Barbara
1998-01-01T00:00:00Z,5.39,Port of Santa Barbara
1999-01-01T00:00:00Z,4.24,Port of Santa Barbara
2000-01-01T00:00:00Z,5.61,Port of Santa Barbara
2001-01-01T00:00:00Z,5.61,Port of Santa Barbara
2002-01-01T00:00:00Z,5.65,Port of Santa Barbara
2003-01-01T00:00:00Z,4.86,Port of Santa Barbara
2004-01-01T00:00:00Z,4.25,Port of Santa Barbara
2005-01-01T00:00:00Z,4.12,Port of Santa Barbara
2006-01-01T00:00:00Z,4.51,Port of Santa Barbara
2007-01-01T00:00:00Z,4.91,Port of Santa Barbara
2008-01-01T00:00:00Z,5.04,Port of Santa Barbara
2009-01-01T00:00:00Z,5.14,Port of Santa Barbara
2010-01-01T00:00:00Z,5.8,Port of Santa Barbara
2011-01-01T00:00:00Z,5.16,Port of Santa Barbara
2012-01-01T00:00:00Z,5.06,Port of Santa Barbara
2013-01-01T00:00:00Z,4.89,Port of Santa Barbara
2014-01-01T00:00:00Z,4.77,Port of Santa Barbara
2015-01-01T00:00:00Z,5.37,Port of Santa Barbara
2016-01-01T00:00:00Z,5.33,Port of Santa Barbara
2017-01-01T00:00:00Z,5.52,Port of Santa Barbara
2018-01-01T00:00:00Z,5.36,Port of Santa Barbara
1981-01-01T00:00:00Z,4.2,Port of Ventura
1982-01-01T00:00:00Z,5.41,Port of Ventura
1983-01-01T00:00:00Z,4.93,Port of Ventura
1984-01-01T00:00:00Z,4.62,Port of Ventura
1985-01-01T00:00:00Z,4.96,Port of Ventura
1986-01-01T00:00:00Z,5.71,Port of Ventura
1987-01-01T00:00:00Z,6.65,Port of Ventura
1988-01-01T00:00:00Z,6.27,Port of Ventura
1989-01-01T00:00:00Z,5.16,Port of Ventura
1990-01-01T00:00:00Z,4.23,Port of Ventura
1991-01-01T00:00:00Z,4.81,Port of Ventura
1992-01-01T00:00:00Z,5.35,Port of Ventura
1993-01-01T00:00:00Z,7.75,Port of Ventura
1994-01-01T00:00:00Z,5.39,Port of Ventura
1995-01-01T00:00:00Z,6.7,Port of Ventura
1996-01-01T00:00:00Z,4.98,Port of Ventura
1997-01-01T00:00:00Z,5.86,Port of Ventura
1998-01-01T00:00:00Z,8.91,Port of Ventura
1999-01-01T00:00:00Z,3.32,Port of Ventura
2000-01-01T00:00:00Z,3.32,Port of Ventura
2001-01-01T00:00:00Z,5.68,Port of Ventura
2002-01-01T00:00:00Z,5.65,Port of Ventura
2003-01-01T00:00:00Z,3.91,Port of Ventura
2004-01-01T00:00:00Z,3.38,Port of Ventura
2005-01-01T00:00:00Z,2.8,Port of Ventura
2006-01-01T00:00:00Z,4.65,Port of Ventura
2007-01-01T00:00:00Z,2.49,Port of Ventura
2008-01-01T00:00:00Z,3.34,Port of Ventura
2009-01-01T00:00:00Z,2.02,Port of Ventura
2010-01-01T00:00:00Z,2.03,Port of Ventura
2011-01-01T00:00:00Z,2.27,Port of Ventura
2012-01-01T00:00:00Z,3.27,Port of Ventura
2013-01-01T00:00:00Z,1.9,Port of Ventura
2014-01-01T00:00:00Z,3.02,Port of Ventura
2015-01-01T00:00:00Z,4.88,Port of Ventura
2016-01-01T00:00:00Z,3.4,Port of Ventura
2017-01-01T00:00:00Z,2.02,Port of Ventura
2018-01-01T00:00:00Z,3.79,Port of Ventura
1981-01-01T00:00:00Z,8.18,Port of San Pedro
1982-01-01T00:00:00Z,7.35,Port of San Pedro
1983-01-01T00:00:00Z,7.66,Port of San Pedro
1984-01-01T00:00:00Z,5.62,Port of San Pedro
1985-01-01T00:00:00Z,5.93,Port of San Pedro
1986-01-01T00:00:00Z,7.79,Port of San Pedro
1987-01-01T00:00:00Z,6.89,Port of San Pedro
1988-01-01T00:00:00Z,6.88,Port of San Pedro
1989-01-01T00:00:00Z,7.17,Port of San Pedro
1990-01-01T00:00:00Z,6.89,Port of San Pedro
1991-01-01T00:00:00Z,7.15,Port of San Pedro
1992-01-01T00:00:00Z,5.46,Port of San Pedro
1993-01-01T00:00:00Z,6.21,Port of San Pedro
1994-01-01T00:00:00Z,5.51,Port of San Pedro
1995-01-01T00:00:00Z,4.72,Port of San Pedro
1996-01-01T00:00:00Z,5.18,Port of San Pedro
1997-01-01T00:00:00Z,5.18,Port of San Pedro
1998-01-01T00:00:00Z,4.18,Port of San Pedro
1999-01-01T00:00:00Z,5.07,Port of San Pedro
2000-01-01T00:00:00Z,4.79,Port of San Pedro
2001-01-01T00:00:00Z,4.49,Port of San Pedro
2002-01-01T00:00:00Z,4.75,Port of San Pedro
2003-01-01T00:00:00Z,5.56,Port of San Pedro
2004-01-01T00:00:00Z,5.93,Port of San Pedro
2005-01-01T00:00:00Z,2.6,Port of San Pedro
2006-01-01T00:00:00Z,2.36,Port of San Pedro
2007-01-01T00:00:00Z,3.66,Port of San Pedro
2008-01-01T00:00:00Z,3.1,Port of San Pedro
2009-01-01T00:00:00Z,2.19,Port of San Pedro
2010-01-01T00:00:00Z,1.82,Port of San Pedro
2011-01-01T00:00:00Z,1.88,Port of San Pedro
2012-01-01T00:00:00Z,1.79,Port of San Pedro
2013-01-01T00:00:00Z,2.12,Port of San Pedro
2014-01-01T00:00:00Z,3.93,Port of San Pedro
2015-01-01T00:00:00Z,5.15,Port of San Pedro
2016-01-01T00:00:00Z,5.09,Port of San Pedro
2017-01-01T00:00:00Z,4.47,Port of San Pedro
2018-01-01T00:00:00Z,5.55,Port of San Pedro
